date,month,day,day_of_week,week_of_year,weekend_flag,month_end_flag,payday_flag,holiday_flag,product,channel,region,customer_segment,device_type,promo_exposure_flag,campaign_flag,control_change_flag,transaction_count,avg_txn_value,active_customers,new_accounts,login_failures,otp_failures,chargeback_count,fraud_alerts,manual_review_rate,approval_rate,decline_rate,device_risk_score,fraud_rate,fraud_cases,fraud_loss
2026-03-11,3,11,2,11,0,0,0,0,debit_card,mobile_app,west,premium,android,0,0,0,2831,31.71,1292,17,26,12,5,13,0.0215,0.8571,0.1429,0.5341,0.000509,1,16.75
2026-03-11,3,11,2,11,0,0,0,0,debit_card,mobile_app,west,retail,android,0,0,0,4081,64.73,2123,29,23,9,3,11,0.0267,0.8555,0.1445,0.5305,0.000691,2,110.13
2026-03-11,3,11,2,11,0,0,0,0,debit_card,web,east,premium,desktop,0,0,0,1327,55.36,413,8,13,6,0,4,0.0159,0.8699,0.1301,0.2698,0.000367,0,27.88
2026-03-11,3,11,2,11,0,0,0,0,debit_card,web,east,retail,ios,0,0,0,3310,63.56,1251,20,13,6,3,7,0.0152,0.8618,0.1382,0.2221,0.000519,0,0.0
2026-03-11,3,11,2,11,0,0,0,0,debit_card,web,north,premium,desktop,0,0,0,1333,47.69,458,12,16,7,3,6,0.0187,0.8594,0.1406,0.1842,0.000387,0,0.0
2026-03-11,3,11,2,11,0,0,0,0,debit_card,web,north,retail,desktop,0,0,0,1998,108.5,653,22,10,9,4,10,0.0168,0.8598,0.1402,0.2859,0.00054,1,179.51
2026-03-11,3,11,2,11,0,0,0,0,debit_card,web,south,premium,desktop,0,0,0,1390,66.63,495,11,16,7,0,8,0.0221,0.8831,0.1169,0.2893,0.000426,1,95.08
2026-03-11,3,11,2,11,0,0,0,0,debit_card,web,south,retail,ios,0,0,0,2996,85.25,1048,19,9,11,3,25,0.0235,0.8532,0.1468,0.2331,0.000589,5,336.99
2026-03-11,3,11,2,11,0,0,0,0,debit_card,web,west,premium,android,0,0,0,2650,83.1,1345,9,14,8,1,9,0.0178,0.8749,0.1251,0.4435,0.00044,0,25.73
2026-03-11,3,11,2,11,0,0,0,0,debit_card,web,west,retail,desktop,0,0,0,2570,38.92,1100,20,15,9,1,19,0.0241,0.8557,0.1443,0.3022,0.000625,3,185.31
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,branch,east,premium,desktop,0,0,0,542,57.21,158,12,15,4,0,8,0.02,0.8643,0.1357,0.2681,0.000365,0,1.62
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,branch,east,retail,desktop,0,0,0,671,54.39,325,18,7,8,1,5,0.0207,0.8622,0.1378,0.2783,0.000494,1,66.26
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,branch,north,premium,desktop,0,0,0,500,104.46,304,8,10,5,1,4,0.0237,0.8734,0.1266,0.2486,0.000393,0,47.93
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,branch,north,retail,desktop,0,0,0,870,36.05,552,23,8,7,4,2,0.0176,0.85,0.15,0.2124,0.000547,0,0.0
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,branch,south,premium,desktop,0,0,0,433,106.8,186,8,9,5,1,3,0.0133,0.8578,0.1422,0.2746,0.00044,0,23.73
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,branch,south,retail,desktop,0,0,0,610,34.97,355,7,16,7,1,11,0.0205,0.8582,0.1418,0.2435,0.000583,1,0.0
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,branch,west,premium,desktop,0,0,0,458,59.17,176,11,6,7,3,3,0.0193,0.833,0.167,0.29,0.000444,0,0.0
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,branch,west,retail,desktop,0,0,0,623,92.26,241,21,12,4,2,8,0.0258,0.8642,0.1358,0.2611,0.000653,1,87.17
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,mobile_app,east,premium,android,0,0,0,2202,69.23,893,6,22,11,0,13,0.018,0.8508,0.1492,0.4859,0.000605,0,31.56
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,mobile_app,east,retail,android,0,0,0,3046,50.36,1172,20,17,7,3,14,0.0156,0.8554,0.1446,0.5175,0.000878,2,101.57
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,mobile_app,north,premium,android,0,0,0,2358,63.22,1499,18,23,8,2,15,0.0151,0.8516,0.1484,0.5696,0.000668,1,34.71
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,mobile_app,north,retail,ios,0,0,0,2481,60.17,750,28,20,9,2,15,0.0232,0.8725,0.1275,0.331,0.000895,2,118.94
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,mobile_app,south,premium,ios,0,0,0,2400,44.18,1088,14,20,19,6,6,0.0193,0.8716,0.1284,0.394,0.000705,0,0.0
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,mobile_app,south,retail,android,0,0,0,2785,49.91,1515,23,23,11,4,10,0.0151,0.8636,0.1364,0.508,0.001016,1,5.74
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,mobile_app,west,premium,ios,0,0,0,2278,68.14,1006,6,22,9,3,15,0.0212,0.8582,0.1418,0.3146,0.000732,2,166.23
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,mobile_app,west,retail,ios,0,0,0,3269,28.31,1482,23,17,9,4,14,0.013,0.8645,0.1355,0.301,0.001035,2,54.54
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,web,east,premium,desktop,0,0,0,1307,73.52,854,10,14,6,2,9,0.0177,0.8547,0.1453,0.1959,0.000549,1,105.41
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,web,east,retail,ios,0,0,0,2911,38.08,948,15,17,4,0,17,0.0249,0.8618,0.1382,0.2758,0.000734,5,213.7
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,web,north,premium,desktop,0,0,0,1296,104.08,440,8,13,7,1,11,0.0148,0.8437,0.1563,0.2397,0.000535,2,243.98
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,web,north,retail,desktop,0,0,0,1904,75.61,726,16,13,6,2,8,0.0227,0.8564,0.1436,0.3144,0.000771,1,83.21
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,web,south,premium,desktop,0,0,0,1016,122.72,431,3,16,6,3,16,0.0241,0.8527,0.1473,0.3003,0.000595,2,328.45
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,web,south,retail,android,0,0,0,2625,62.23,891,18,14,7,1,16,0.0195,0.8443,0.1557,0.484,0.000864,3,200.34
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,web,west,premium,ios,0,0,0,1601,64.59,670,5,10,6,4,6,0.02,0.8599,0.1401,0.2177,0.000612,0,63.84
2026-03-11,3,11,2,11,0,0,0,0,digital_wallet,web,west,retail,android,0,0,0,3168,46.87,1459,15,13,5,4,14,0.0109,0.8796,0.1204,0.4275,0.000897,5,318.56
2026-03-12,3,12,3,11,0,0,0,0,credit_card,branch,east,premium,desktop,0,0,0,723,70.96,451,14,11,5,4,6,0.025,0.8648,0.1352,0.2676,0.000329,0,27.63
2026-03-12,3,12,3,11,0,0,0,0,credit_card,branch,east,retail,desktop,0,0,0,909,50.7,310,26,7,1,0,4,0.0201,0.876,0.124,0.341,0.000446,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,credit_card,branch,north,premium,desktop,0,0,0,759,70.7,351,14,11,5,0,11,0.0189,0.8734,0.1266,0.2285,0.000342,2,221.26
2026-03-12,3,12,3,11,0,0,0,0,credit_card,branch,north,retail,desktop,0,0,0,863,46.95,439,22,10,4,4,6,0.0197,0.8611,0.1389,0.2592,0.000494,0,23.95
2026-03-12,3,12,3,11,0,0,0,0,credit_card,branch,south,premium,desktop,0,0,0,796,40.71,233,11,15,1,1,8,0.0165,0.869,0.131,0.2702,0.00037,1,57.38
2026-03-12,3,12,3,11,0,0,0,0,credit_card,branch,south,retail,desktop,0,0,0,955,46.87,380,20,8,6,4,5,0.0251,0.8634,0.1366,0.2517,0.000529,1,0.0
2026-03-12,3,12,3,11,0,0,0,0,credit_card,branch,west,premium,desktop,0,0,0,783,89.94,220,5,8,4,0,4,0.0288,0.8577,0.1423,0.2839,0.000398,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,credit_card,branch,west,retail,desktop,0,0,0,1121,109.89,402,20,6,4,1,2,0.0268,0.8576,0.1424,0.2361,0.000534,0,24.65
2026-03-12,3,12,3,11,0,0,0,0,credit_card,mobile_app,east,premium,android,0,0,1,3066,106.76,1076,16,24,15,4,5,0.0284,0.8403,0.1597,0.5331,0.000559,0,21.16
2026-03-12,3,12,3,11,0,0,0,0,credit_card,mobile_app,east,retail,android,0,0,1,5134,89.37,1899,30,21,11,2,31,0.0248,0.8422,0.1578,0.5096,0.000755,7,939.06
2026-03-12,3,12,3,11,0,0,0,0,credit_card,mobile_app,north,premium,android,0,0,1,3525,57.58,2277,20,18,10,0,8,0.03,0.8523,0.1477,0.5199,0.000576,0,8.56
2026-03-12,3,12,3,11,0,0,0,0,credit_card,mobile_app,north,retail,android,0,0,1,4766,95.88,2325,35,20,7,3,20,0.0276,0.8449,0.1551,0.5904,0.00075,4,589.2
2026-03-12,3,12,3,11,0,0,0,0,credit_card,mobile_app,south,premium,android,0,0,1,2741,65.5,1153,15,23,9,4,15,0.0289,0.8409,0.1591,0.5495,0.000637,1,76.09
2026-03-12,3,12,3,11,0,0,0,0,credit_card,mobile_app,south,retail,android,0,0,1,3892,45.55,2320,43,11,6,4,22,0.0331,0.8403,0.1597,0.5271,0.000873,6,403.78
2026-03-12,3,12,3,11,0,0,0,0,credit_card,mobile_app,west,premium,ios,0,0,1,3582,71.13,1168,18,13,11,3,17,0.0288,0.8668,0.1332,0.3636,0.000638,5,424.45
2026-03-12,3,12,3,11,0,0,0,0,credit_card,mobile_app,west,retail,ios,0,0,1,5317,88.49,1686,38,24,4,8,21,0.0336,0.8535,0.1465,0.3392,0.000904,4,342.42
2026-03-12,3,12,3,11,0,0,0,0,credit_card,web,east,premium,desktop,0,0,1,1732,61.41,849,12,15,3,1,5,0.0316,0.8392,0.1608,0.2193,0.00046,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,credit_card,web,east,retail,ios,0,0,1,3958,55.77,1465,18,18,5,5,12,0.0309,0.854,0.146,0.2191,0.00062,2,158.19
2026-03-12,3,12,3,11,0,0,0,0,credit_card,web,north,premium,desktop,0,0,1,2043,74.09,905,9,15,5,0,7,0.0317,0.8549,0.1451,0.2824,0.000486,0,48.63
2026-03-12,3,12,3,11,0,0,0,0,credit_card,web,north,retail,desktop,0,0,1,2714,146.78,1131,38,11,6,1,15,0.0343,0.8556,0.1444,0.2457,0.000676,5,885.4
2026-03-12,3,12,3,11,0,0,0,0,credit_card,web,south,premium,ios,0,0,1,2544,58.78,1103,20,6,9,3,4,0.0261,0.8426,0.1574,0.2599,0.000543,1,76.71
2026-03-12,3,12,3,11,0,0,0,0,credit_card,web,south,retail,desktop,0,0,1,2048,103.95,644,21,10,7,7,6,0.0304,0.842,0.158,0.2326,0.000762,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,credit_card,web,west,premium,desktop,0,0,1,1988,108.16,827,15,13,10,5,7,0.0314,0.8543,0.1457,0.2369,0.000533,1,206.42
2026-03-12,3,12,3,11,0,0,0,0,credit_card,web,west,retail,android,0,0,1,3806,73.75,1535,28,14,3,4,9,0.0357,0.8623,0.1377,0.4713,0.00079,1,90.95
2026-03-12,3,12,3,11,0,0,0,0,debit_card,branch,east,premium,desktop,0,0,0,611,65.79,229,15,14,5,0,7,0.0258,0.8644,0.1356,0.2726,0.000264,0,4.22
2026-03-12,3,12,3,11,0,0,0,0,debit_card,branch,east,retail,desktop,0,0,0,858,49.04,572,27,9,5,1,5,0.0246,0.8687,0.1313,0.2748,0.000358,0,13.27
2026-03-12,3,12,3,11,0,0,0,0,debit_card,branch,north,premium,desktop,0,0,0,619,46.39,300,10,9,0,0,2,0.019,0.8628,0.1372,0.2514,0.000266,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,debit_card,branch,north,retail,desktop,0,0,0,792,62.73,244,16,9,4,1,6,0.0147,0.8586,0.1414,0.3118,0.000373,1,91.46
2026-03-12,3,12,3,11,0,0,0,0,debit_card,branch,south,premium,desktop,0,0,0,565,45.34,210,15,12,6,0,4,0.0211,0.8577,0.1423,0.2339,0.000297,0,53.43
2026-03-12,3,12,3,11,0,0,0,0,debit_card,branch,south,retail,desktop,0,0,0,785,175.45,287,24,15,5,1,9,0.0242,0.8639,0.1361,0.2517,0.000404,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,debit_card,branch,west,premium,desktop,0,0,0,561,56.98,253,22,9,7,2,5,0.0183,0.8639,0.1361,0.2081,0.000306,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,debit_card,branch,west,retail,desktop,0,0,0,874,105.1,371,30,6,4,1,2,0.0239,0.8625,0.1375,0.2444,0.000424,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,debit_card,mobile_app,east,premium,ios,0,0,1,2625,69.04,850,18,18,7,2,7,0.0304,0.8512,0.1488,0.3395,0.000434,0,32.85
2026-03-12,3,12,3,11,0,0,0,0,debit_card,mobile_app,east,retail,android,0,0,1,3420,72.59,1188,25,25,15,2,11,0.0289,0.8417,0.1583,0.5089,0.00064,1,33.15
2026-03-12,3,12,3,11,0,0,0,0,debit_card,mobile_app,north,premium,ios,0,0,1,2694,45.88,1215,12,18,8,4,4,0.0341,0.855,0.145,0.3315,0.000435,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,debit_card,mobile_app,north,retail,android,0,0,1,3776,46.03,1528,30,24,16,2,12,0.0368,0.8378,0.1622,0.5493,0.00064,2,131.61
2026-03-12,3,12,3,11,0,0,0,0,debit_card,mobile_app,south,premium,ios,0,0,1,1975,70.35,649,14,15,12,1,10,0.0303,0.8591,0.1409,0.4232,0.000501,1,22.48
2026-03-12,3,12,3,11,0,0,0,0,debit_card,mobile_app,south,retail,ios,0,0,1,3853,54.5,1979,30,25,11,3,6,0.0313,0.8743,0.1257,0.376,0.000652,1,81.89
2026-03-12,3,12,3,11,0,0,0,0,debit_card,mobile_app,west,premium,android,0,0,1,2483,52.32,1183,20,21,15,4,5,0.0276,0.8334,0.1666,0.5749,0.000515,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,debit_card,mobile_app,west,retail,android,0,0,1,4035,42.26,1995,27,12,4,4,21,0.0281,0.8524,0.1476,0.5073,0.000683,5,139.97
2026-03-12,3,12,3,11,0,0,0,0,debit_card,web,east,premium,desktop,0,0,1,1393,40.97,868,10,13,7,1,4,0.0391,0.8487,0.1513,0.2474,0.000361,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,debit_card,web,east,retail,desktop,0,0,1,2274,96.47,735,20,13,6,1,5,0.0301,0.8615,0.1385,0.2323,0.000522,0,6.63
2026-03-12,3,12,3,11,0,0,0,0,debit_card,web,north,premium,ios,0,0,1,2254,72.67,843,16,18,3,1,18,0.0376,0.8329,0.1671,0.226,0.000372,2,230.67
2026-03-12,3,12,3,11,0,0,0,0,debit_card,web,north,retail,desktop,0,0,1,1978,41.47,1036,20,10,8,0,5,0.0257,0.8677,0.1323,0.2645,0.000561,1,67.05
2026-03-12,3,12,3,11,0,0,0,0,debit_card,web,south,premium,desktop,0,0,1,1247,62.4,551,11,11,4,1,4,0.0355,0.8358,0.1642,0.2881,0.000421,0,12.87
2026-03-12,3,12,3,11,0,0,0,0,debit_card,web,south,retail,desktop,0,0,1,2073,60.44,1038,23,8,5,2,4,0.0268,0.8358,0.1642,0.2669,0.000572,1,86.85
2026-03-12,3,12,3,11,0,0,0,0,debit_card,web,west,premium,desktop,0,0,1,1575,45.03,499,7,15,5,1,5,0.0305,0.8371,0.1629,0.3181,0.000425,0,15.84
2026-03-12,3,12,3,11,0,0,0,0,debit_card,web,west,retail,android,0,0,1,3494,112.49,1187,26,7,3,0,7,0.0263,0.8369,0.1631,0.4856,0.000578,2,261.33
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,branch,east,premium,desktop,0,0,0,470,43.97,335,13,13,5,1,3,0.0137,0.8824,0.1176,0.2039,0.000399,0,28.01
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,branch,east,retail,desktop,0,0,0,667,69.69,405,14,8,5,0,3,0.0195,0.8576,0.1424,0.258,0.000504,0,32.07
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,branch,north,premium,desktop,0,0,0,547,79.27,235,10,12,8,0,4,0.0168,0.8566,0.1434,0.2508,0.000409,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,branch,north,retail,desktop,0,0,0,741,51.06,214,15,3,4,1,1,0.0157,0.8673,0.1327,0.2569,0.000493,0,37.05
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,branch,south,premium,desktop,0,0,0,444,95.13,277,9,10,6,0,4,0.0236,0.8704,0.1296,0.2409,0.000429,0,50.2
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,branch,south,retail,desktop,0,0,0,714,40.27,291,20,11,1,5,6,0.0177,0.8593,0.1407,0.2524,0.000597,1,48.04
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,branch,west,premium,desktop,0,0,0,638,118.84,402,8,9,7,2,4,0.0247,0.8353,0.1647,0.2203,0.000439,0,16.41
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,branch,west,retail,desktop,0,0,0,783,55.49,280,13,11,8,4,10,0.0199,0.8556,0.1444,0.2328,0.000649,2,123.08
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,mobile_app,east,premium,ios,0,0,1,2130,65.38,1231,17,22,9,4,9,0.0295,0.8455,0.1545,0.3458,0.000645,0,9.64
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,mobile_app,east,retail,ios,0,0,1,3025,75.31,999,25,19,12,2,15,0.0319,0.8369,0.1631,0.3835,0.000894,2,0.72
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,mobile_app,north,premium,android,0,0,1,1975,79.52,735,13,29,5,2,17,0.0248,0.8436,0.1564,0.5851,0.000648,2,204.29
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,mobile_app,north,retail,ios,0,0,1,2860,48.96,1605,21,27,11,2,33,0.0309,0.8142,0.1858,0.4143,0.000907,4,223.98
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,mobile_app,south,premium,android,0,0,1,1758,44.7,1148,11,14,11,3,8,0.037,0.8461,0.1539,0.5221,0.000709,0,0.6
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,mobile_app,south,retail,android,0,0,1,3198,45.46,1420,23,23,8,4,13,0.0358,0.8512,0.1488,0.5285,0.000958,2,114.68
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,mobile_app,west,premium,android,0,0,1,2344,35.47,835,13,22,12,1,7,0.032,0.8399,0.1601,0.5389,0.000737,1,6.66
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,mobile_app,west,retail,android,0,0,1,3113,90.69,1401,23,21,8,11,22,0.0331,0.8422,0.1578,0.5497,0.001034,4,309.84
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,web,east,premium,desktop,0,0,1,1204,66.6,645,14,12,9,2,4,0.0389,0.851,0.149,0.2588,0.000552,1,44.36
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,web,east,retail,desktop,0,0,1,1741,70.59,1090,13,13,6,2,7,0.0272,0.8181,0.1819,0.2559,0.000694,1,145.81
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,web,north,premium,android,0,0,1,1773,55.65,839,13,13,7,0,9,0.0355,0.8554,0.1446,0.3986,0.000557,1,53.9
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,web,north,retail,desktop,0,0,1,1523,95.55,661,12,17,11,2,4,0.0294,0.8397,0.1603,0.2431,0.000769,0,4.61
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,web,south,premium,desktop,0,0,1,1189,87.41,404,11,18,11,2,7,0.0349,0.8419,0.1581,0.2335,0.000589,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,web,south,retail,ios,0,0,1,2102,50.32,857,13,17,5,5,18,0.0268,0.8425,0.1575,0.2684,0.000856,4,232.66
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,web,west,premium,android,0,0,1,1884,81.33,968,9,10,7,1,2,0.033,0.8467,0.1533,0.4188,0.000632,0,0.0
2026-03-12,3,12,3,11,0,0,0,0,digital_wallet,web,west,retail,desktop,0,0,1,1857,84.18,1165,10,13,4,5,3,0.0295,0.8401,0.1599,0.2313,0.000864,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,credit_card,branch,east,premium,desktop,0,0,0,713,66.54,404,14,15,2,0,7,0.0118,0.8698,0.1302,0.2892,0.000329,0,15.82
2026-03-13,3,13,4,11,0,0,0,0,credit_card,branch,east,retail,desktop,0,0,0,1056,27.29,318,23,15,5,2,5,0.0178,0.8482,0.1518,0.2273,0.000493,0,9.03
2026-03-13,3,13,4,11,0,0,0,0,credit_card,branch,north,premium,desktop,0,0,0,710,99.28,269,12,7,5,0,5,0.0173,0.8597,0.1403,0.2631,0.000336,1,87.84
2026-03-13,3,13,4,11,0,0,0,0,credit_card,branch,north,retail,desktop,0,0,0,963,41.73,580,26,5,3,1,2,0.0247,0.8618,0.1382,0.2344,0.000491,0,14.07
2026-03-13,3,13,4,11,0,0,0,0,credit_card,branch,south,premium,desktop,0,0,0,778,53.82,290,14,12,3,3,3,0.0134,0.8622,0.1378,0.241,0.00038,0,15.87
2026-03-13,3,13,4,11,0,0,0,0,credit_card,branch,south,retail,desktop,0,0,0,1011,41.77,368,36,7,4,0,1,0.0227,0.8559,0.1441,0.2173,0.000515,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,credit_card,branch,west,premium,desktop,0,0,0,780,47.85,301,12,7,3,1,5,0.0151,0.8619,0.1381,0.1842,0.000383,1,20.53
2026-03-13,3,13,4,11,0,0,0,0,credit_card,branch,west,retail,desktop,0,0,0,1170,124.29,520,26,3,3,5,1,0.0237,0.8469,0.1531,0.2861,0.00055,0,48.6
2026-03-13,3,13,4,11,0,0,0,0,credit_card,mobile_app,east,premium,android,0,0,1,2641,63.39,1259,16,19,11,2,6,0.0278,0.8488,0.1512,0.543,0.000547,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,credit_card,mobile_app,east,retail,android,0,0,1,3570,64.91,1760,42,25,15,2,13,0.0232,0.8364,0.1636,0.5676,0.000788,2,177.06
2026-03-13,3,13,4,11,0,0,0,0,credit_card,mobile_app,north,premium,ios,0,0,1,2923,119.49,902,15,18,6,0,7,0.0362,0.8371,0.1629,0.3412,0.00057,0,49.95
2026-03-13,3,13,4,11,0,0,0,0,credit_card,mobile_app,north,retail,android,0,0,1,5335,99.88,1619,36,26,8,1,27,0.0279,0.8541,0.1459,0.5666,0.000779,5,575.0
2026-03-13,3,13,4,11,0,0,0,0,credit_card,mobile_app,south,premium,ios,0,0,1,2806,63.75,961,14,24,14,3,17,0.033,0.8295,0.1705,0.3403,0.000597,1,78.82
2026-03-13,3,13,4,11,0,0,0,0,credit_card,mobile_app,south,retail,ios,0,0,1,4625,121.32,1602,43,25,7,5,20,0.0273,0.851,0.149,0.3275,0.000888,3,413.92
2026-03-13,3,13,4,11,0,0,0,0,credit_card,mobile_app,west,premium,android,0,0,1,3240,78.48,1010,20,19,7,0,9,0.0321,0.8456,0.1544,0.5013,0.000636,2,173.85
2026-03-13,3,13,4,11,0,0,0,0,credit_card,mobile_app,west,retail,android,0,0,1,5703,104.3,2896,32,12,12,1,12,0.0338,0.8255,0.1745,0.5412,0.000894,3,375.14
2026-03-13,3,13,4,11,0,0,0,0,credit_card,web,east,premium,ios,0,0,1,1992,46.69,645,11,13,4,2,8,0.0312,0.8409,0.1591,0.2807,0.000469,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,credit_card,web,east,retail,desktop,0,0,1,2368,53.47,985,24,20,5,4,13,0.0291,0.846,0.154,0.2182,0.000645,2,185.86
2026-03-13,3,13,4,11,0,0,0,0,credit_card,web,north,premium,desktop,0,0,1,1946,243.54,1061,9,8,6,4,2,0.0284,0.8447,0.1553,0.2297,0.000492,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,credit_card,web,north,retail,desktop,0,0,1,2608,73.81,1010,22,14,4,3,8,0.0326,0.8443,0.1557,0.2328,0.000698,0,42.46
2026-03-13,3,13,4,11,0,0,0,0,credit_card,web,south,premium,android,0,0,1,2454,44.32,997,17,10,12,1,6,0.0276,0.835,0.165,0.3556,0.000529,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,credit_card,web,south,retail,desktop,0,0,1,2605,54.87,833,26,18,11,6,15,0.0405,0.8433,0.1567,0.2842,0.000737,2,143.32
2026-03-13,3,13,4,11,0,0,0,0,credit_card,web,west,premium,desktop,0,0,1,1852,78.84,637,12,12,5,2,13,0.0323,0.8534,0.1466,0.2623,0.00055,2,274.55
2026-03-13,3,13,4,11,0,0,0,0,credit_card,web,west,retail,desktop,0,0,1,2545,58.47,885,25,13,14,6,10,0.0252,0.8504,0.1496,0.2456,0.0008,3,233.31
2026-03-13,3,13,4,11,0,0,0,0,debit_card,branch,east,premium,desktop,0,0,0,561,62.19,273,9,8,9,3,2,0.0181,0.8662,0.1338,0.2741,0.000258,0,4.72
2026-03-13,3,13,4,11,0,0,0,0,debit_card,branch,east,retail,desktop,0,0,0,925,68.22,406,21,6,2,0,3,0.0234,0.8395,0.1605,0.193,0.000346,0,4.16
2026-03-13,3,13,4,11,0,0,0,0,debit_card,branch,north,premium,desktop,0,0,0,569,49.31,181,16,13,8,1,6,0.0211,0.8472,0.1528,0.2496,0.000276,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,debit_card,branch,north,retail,desktop,0,0,0,938,30.74,351,25,8,6,2,5,0.018,0.8732,0.1268,0.2454,0.000366,1,27.57
2026-03-13,3,13,4,11,0,0,0,0,debit_card,branch,south,premium,desktop,0,0,0,629,54.42,234,9,6,8,3,3,0.0243,0.8606,0.1394,0.2413,0.000288,0,7.44
2026-03-13,3,13,4,11,0,0,0,0,debit_card,branch,south,retail,desktop,0,0,0,784,37.66,294,27,19,13,1,14,0.0206,0.8558,0.1442,0.2643,0.000423,1,59.04
2026-03-13,3,13,4,11,0,0,0,0,debit_card,branch,west,premium,desktop,0,0,0,620,91.04,225,6,6,4,1,1,0.0276,0.8744,0.1256,0.243,0.000309,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,debit_card,branch,west,retail,desktop,0,0,0,993,157.28,536,23,13,3,3,4,0.0178,0.862,0.138,0.2489,0.000425,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,debit_card,mobile_app,east,premium,android,0,0,1,3042,133.2,1195,16,23,11,1,15,0.0377,0.8562,0.1438,0.5502,0.000437,2,381.65
2026-03-13,3,13,4,11,0,0,0,0,debit_card,mobile_app,east,retail,ios,0,0,1,3509,82.55,2322,25,21,11,1,15,0.0264,0.8436,0.1564,0.292,0.000594,1,54.76
2026-03-13,3,13,4,11,0,0,0,0,debit_card,mobile_app,north,premium,ios,0,0,1,2658,111.99,1459,16,14,10,2,5,0.0256,0.8471,0.1529,0.4111,0.00044,0,0.0
2026-03-13,3,13,4,11,0,0,0,0,debit_card,mobile_app,north,retail,ios,0,0,1,3867,41.96,1410,31,14,5,4,19,0.0307,0.8621,0.1379,0.3017,0.000615,4,195.86
2026-03-13,3,13,4,11,0,0,0,0,debit_card,mobile_app,south,premium,ios,0,0,1,2504,72.62,826,15,12,11,1,11,0.0234,0.845,0.155,0.3481,0.000503,2,135.21
